region,year,week,total_a,total_b,total_specimens,total_cases
Alabama,2021,27,0,0,203,0
Arizona,2021,27,0,0,237,0
Arkansas,2021,27,0,0,223,0
California,2021,27,0,0,1383,0
Colorado,2021,27,0,0,448,0
Connecticut,2021,27,0,0,309,0
Florida,2021,27,0,0,351,0
Georgia,2021,27,0,1,447,1
Illinois,2021,27,0,0,166,0
Indiana,2021,27,0,0,199,0
Iowa,2021,27,0,0,261,0
Kansas,2021,27,0,0,110,0
Kentucky,2021,27,0,0,324,0
Louisiana,2021,27,0,0,171,0
Maine,2021,27,0,0,121,0
Maryland,2021,27,0,0,432,0
Massachusetts,2021,27,0,0,397,0
Michigan,2021,27,0,0,340,0
Minnesota,2021,27,0,0,884,0
Mississippi,2021,27,0,0,13,0
Missouri,2021,27,0,0,3224,0
Montana,2021,27,0,0,526,0
Nebraska,2021,27,0,0,77,0
New Mexico,2021,27,1,0,1835,1
New York,2021,27,1,0,1953,1
North Carolina,2021,27,0,0,54,0
Ohio,2021,27,0,0,845,0
Oklahoma,2021,27,0,1,745,1
Oregon,2021,27,0,3,2623,3
Pennsylvania,2021,27,0,0,347,0
South Carolina,2021,27,0,0,83,0
South Dakota,2021,27,0,0,54,0
Tennessee,2021,27,0,0,23,0
Texas,2021,27,1,4,2656,5
Vermont,2021,27,0,0,45,0
Virginia,2021,27,0,0,219,0
Washington,2021,27,0,0,310,0
West Virginia,2021,27,0,0,556,0
Wisconsin,2021,27,0,0,1287,0
Alabama,2021,28,1,0,218,1
Arizona,2021,28,0,0,248,0
Arkansas,2021,28,0,0,305,0
California,2021,28,1,1,1606,2
Colorado,2021,28,0,0,576,0
Connecticut,2021,28,0,0,387,0
Florida,2021,28,0,0,463,0
Georgia,2021,28,0,1,480,1
Illinois,2021,28,0,0,75,0
Indiana,2021,28,0,0,213,0
Iowa,2021,28,0,0,262,0
Kentucky,2021,28,0,0,361,0
Louisiana,2021,28,0,0,186,0
Maine,2021,28,0,0,132,0
Maryland,2021,28,0,0,431,0
Massachusetts,2021,28,1,2,439,3
Michigan,2021,28,2,0,412,2
Minnesota,2021,28,0,0,791,0
Mississippi,2021,28,0,0,24,0
Missouri,2021,28,0,0,2229,0
Montana,2021,28,1,0,577,1
Nebraska,2021,28,0,0,50,0
New Mexico,2021,28,0,1,1994,1
New York,2021,28,0,0,2693,0
North Carolina,2021,28,0,0,105,0
Ohio,2021,28,0,0,942,0
Oklahoma,2021,28,0,0,700,0
Oregon,2021,28,1,0,2677,1
Pennsylvania,2021,28,0,1,407,1
South Carolina,2021,28,0,0,92,0
South Dakota,2021,28,0,0,59,0
Tennessee,2021,28,0,0,19,0
Texas,2021,28,3,9,2790,12
Vermont,2021,28,0,0,30,0
Virginia,2021,28,0,0,218,0
Washington,2021,28,0,0,447,0
West Virginia,2021,28,0,0,560,0
Wisconsin,2021,28,0,1,1439,1
Alabama,2021,29,0,0,200,0
Arizona,2021,29,0,0,202,0
Arkansas,2021,29,0,0,338,0
California,2021,29,0,0,1263,0
Colorado,2021,29,0,0,573,0
Connecticut,2021,29,0,1,481,1
Florida,2021,29,0,0,533,0
Georgia,2021,29,1,3,611,4
Illinois,2021,29,0,0,71,0
Indiana,2021,29,0,0,279,0
Iowa,2021,29,0,0,334,0
Kansas,2021,29,0,0,126,0
Kentucky,2021,29,0,0,345,0
Louisiana,2021,29,0,0,208,0
Maine,2021,29,0,0,120,0
Maryland,2021,29,0,0,455,0
Massachusetts,2021,29,0,0,508,0
Michigan,2021,29,0,0,403,0
Minnesota,2021,29,0,0,883,0
Mississippi,2021,29,0,0,30,0
Missouri,2021,29,0,0,1868,0
Montana,2021,29,0,0,707,0
Nebraska,2021,29,0,0,81,0
New Mexico,2021,29,0,3,2262,3
New York,2021,29,0,0,3003,0
Ohio,2021,29,1,0,918,1
Oklahoma,2021,29,0,0,739,0
Oregon,2021,29,0,0,2839,0
Pennsylvania,2021,29,1,0,431,1
South Carolina,2021,29,1,0,139,1
South Dakota,2021,29,0,0,73,0
Tennessee,2021,29,0,0,16,0
Texas,2021,29,1,5,3255,6
Vermont,2021,29,0,0,38,0
Virginia,2021,29,0,0,235,0
Washington,2021,29,0,0,413,0
West Virginia,2021,29,0,0,652,0
Wisconsin,2021,29,0,1,1484,1
Alabama,2021,30,0,1,319,1
Arizona,2021,30,0,0,363,0
Arkansas,2021,30,0,0,254,0
California,2021,30,0,0,1504,0
Colorado,2021,30,0,0,592,0
Connecticut,2021,30,0,0,498,0
Florida,2021,30,0,1,605,1
Georgia,2021,30,1,2,635,3
Illinois,2021,30,0,0,88,0
Indiana,2021,30,1,0,265,1
Iowa,2021,30,0,0,385,0
Kansas,2021,30,0,1,150,1
Kentucky,2021,30,0,0,412,0
Louisiana,2021,30,0,0,215,0
Maine,2021,30,0,0,134,0
Maryland,2021,30,0,0,511,0
Massachusetts,2021,30,0,0,608,0
Michigan,2021,30,1,0,419,1
Minnesota,2021,30,0,0,946,0
Mississippi,2021,30,0,0,12,0
Missouri,2021,30,0,0,1140,0
Montana,2021,30,0,0,933,0
Nebraska,2021,30,0,0,113,0
New Mexico,2021,30,0,0,2624,0
New York,2021,30,0,0,3086,0
North Carolina,2021,30,0,1,106,1
Ohio,2021,30,0,0,995,0
Oklahoma,2021,30,1,1,735,2
Oregon,2021,30,0,0,3248,0
Pennsylvania,2021,30,0,0,511,0
South Carolina,2021,30,0,0,166,0
South Dakota,2021,30,0,0,58,0
Tennessee,2021,30,0,0,26,0
Texas,2021,30,5,5,3531,10
Vermont,2021,30,0,0,43,0
Virginia,2021,30,0,0,255,0
Washington,2021,30,0,0,678,0
West Virginia,2021,30,0,0,710,0
Wisconsin,2021,30,1,0,1810,1
Alabama,2021,31,0,0,98,0
Arizona,2021,31,0,0,390,0
Arkansas,2021,31,0,0,279,0
California,2021,31,1,1,1566,2
Colorado,2021,31,0,0,617,0
Connecticut,2021,31,0,0,485,0
Florida,2021,31,0,1,267,1
Georgia,2021,31,0,4,215,4
Illinois,2021,31,0,0,168,0
Indiana,2021,31,1,0,327,1
Iowa,2021,31,0,0,528,0
Kansas,2021,31,0,0,171,0
Kentucky,2021,31,1,0,508,1
Louisiana,2021,31,0,0,179,0
Maine,2021,31,0,0,117,0
Maryland,2021,31,0,0,565,0
Massachusetts,2021,31,0,0,694,0
Michigan,2021,31,0,0,476,0
Minnesota,2021,31,0,0,1159,0
Missouri,2021,31,0,1,1053,1
Montana,2021,31,0,1,1190,1
Nebraska,2021,31,0,0,140,0
New York,2021,31,0,0,3353,0
North Carolina,2021,31,0,0,110,0
Ohio,2021,31,0,0,1183,0
Oklahoma,2021,31,1,1,712,2
Oregon,2021,31,0,0,3560,0
Pennsylvania,2021,31,0,0,452,0
South Carolina,2021,31,0,1,178,1
South Dakota,2021,31,0,0,58,0
Tennessee,2021,31,0,0,23,0
Texas,2021,31,7,6,3749,13
Vermont,2021,31,0,0,56,0
Virginia,2021,31,0,0,249,0
Washington,2021,31,0,0,744,0
West Virginia,2021,31,0,0,794,0
Wisconsin,2021,31,2,0,1654,2
Alabama,2021,32,0,0,238,0
Arizona,2021,32,0,0,420,0
Arkansas,2021,32,0,0,260,0
California,2021,32,1,0,1774,1
Colorado,2021,32,0,0,717,0
Connecticut,2021,32,0,0,603,0
Florida,2021,32,0,0,233,0
Georgia,2021,32,0,3,690,3
Illinois,2021,32,0,1,160,1
Indiana,2021,32,0,0,359,0
Iowa,2021,32,0,0,617,0
Kansas,2021,32,0,0,138,0
Kentucky,2021,32,0,0,504,0
Louisiana,2021,32,0,0,194,0
Maine,2021,32,0,0,184,0
Maryland,2021,32,0,0,666,0
Massachusetts,2021,32,0,0,623,0
Michigan,2021,32,0,0,463,0
Minnesota,2021,32,0,0,1200,0
Mississippi,2021,32,0,0,13,0
Missouri,2021,32,0,0,1006,0
Montana,2021,32,0,0,1457,0
Nebraska,2021,32,0,0,151,0
New Mexico,2021,32,0,0,3224,0
New York,2021,32,0,0,3731,0
North Carolina,2021,32,0,0,111,0
Ohio,2021,32,0,0,1042,0
Oklahoma,2021,32,0,0,719,0
Oregon,2021,32,0,0,3502,0
Pennsylvania,2021,32,0,0,475,0
South Carolina,2021,32,4,0,166,4
South Dakota,2021,32,0,0,44,0
Tennessee,2021,32,0,0,52,0
Texas,2021,32,3,7,4145,10
Vermont,2021,32,0,0,61,0
Virginia,2021,32,0,0,276,0
Washington,2021,32,0,0,784,0
West Virginia,2021,32,0,0,929,0
Wisconsin,2021,32,0,0,2561,0
Alabama,2021,33,0,0,257,0
Arizona,2021,33,0,0,524,0
Arkansas,2021,33,0,0,277,0
California,2021,33,0,0,1785,0
Colorado,2021,33,0,0,842,0
Connecticut,2021,33,0,0,511,0
Florida,2021,33,0,0,201,0
Georgia,2021,33,1,1,146,2
Illinois,2021,33,0,0,150,0
Indiana,2021,33,0,0,339,0
Iowa,2021,33,0,0,690,0
Kansas,2021,33,0,0,151,0
Kentucky,2021,33,0,0,519,0
Louisiana,2021,33,0,0,216,0
Maine,2021,33,0,0,246,0
Maryland,2021,33,0,0,607,0
Massachusetts,2021,33,0,0,717,0
Michigan,2021,33,0,0,411,0
Minnesota,2021,33,0,0,1732,0
Mississippi,2021,33,2,2,11,4
Missouri,2021,33,0,0,987,0
Montana,2021,33,0,0,1380,0
Nebraska,2021,33,0,0,202,0
New York,2021,33,2,0,3778,2
North Carolina,2021,33,1,0,113,1
Ohio,2021,33,1,0,1245,1
Oklahoma,2021,33,0,0,810,0
Oregon,2021,33,0,1,3527,1
Pennsylvania,2021,33,0,0,487,0
South Carolina,2021,33,1,0,199,1
South Dakota,2021,33,0,0,85,0
Tennessee,2021,33,0,0,69,0
Texas,2021,33,5,4,4332,9
Vermont,2021,33,0,0,54,0
Virginia,2021,33,0,0,348,0
Washington,2021,33,0,0,811,0
West Virginia,2021,33,0,0,1431,0
Wisconsin,2021,33,1,2,2472,3
Alabama,2021,34,0,0,320,0
Arizona,2021,34,0,0,528,0
Arkansas,2021,34,0,0,323,0
California,2021,34,0,1,1922,1
Colorado,2021,34,1,1,1020,2
Connecticut,2021,34,0,0,432,0
Florida,2021,34,1,2,263,3
Georgia,2021,34,3,1,731,4
Illinois,2021,34,0,0,256,0
Indiana,2021,34,0,0,412,0
Iowa,2021,34,0,0,756,0
Kansas,2021,34,0,0,155,0
Kentucky,2021,34,0,0,522,0
Louisiana,2021,34,0,0,175,0
Maine,2021,34,0,0,294,0
Maryland,2021,34,0,0,556,0
Massachusetts,2021,34,0,0,635,0
Michigan,2021,34,0,0,464,0
Minnesota,2021,34,0,0,1701,0
Mississippi,2021,34,0,0,15,0
Missouri,2021,34,0,0,1001,0
Montana,2021,34,0,0,1363,0
Nebraska,2021,34,0,0,238,0
New Mexico,2021,34,0,0,4022,0
New York,2021,34,0,0,4273,0
North Carolina,2021,34,0,2,119,2
Ohio,2021,34,0,0,1360,0
Oklahoma,2021,34,0,0,733,0
Oregon,2021,34,0,0,2536,0
Pennsylvania,2021,34,0,0,572,0
South Carolina,2021,34,0,0,160,0
South Dakota,2021,34,0,0,118,0
Tennessee,2021,34,0,0,67,0
Texas,2021,34,4,2,4911,6
Vermont,2021,34,0,0,67,0
Virginia,2021,34,0,0,398,0
Washington,2021,34,1,0,836,1
West Virginia,2021,34,0,0,1966,0
Wisconsin,2021,34,2,2,3163,4
Alabama,2021,35,0,0,262,0
Arizona,2021,35,0,1,445,1
Arkansas,2021,35,0,0,285,0
California,2021,35,5,1,1735,6
Colorado,2021,35,0,0,1029,0
Connecticut,2021,35,0,0,377,0
Florida,2021,35,1,0,98,1
Georgia,2021,35,1,1,627,2
Illinois,2021,35,4,0,522,4
Indiana,2021,35,0,0,403,0
Iowa,2021,35,0,1,969,1
Kansas,2021,35,0,0,153,0
Kentucky,2021,35,0,0,549,0
Louisiana,2021,35,0,0,39,0
Maine,2021,35,0,0,296,0
Maryland,2021,35,0,0,558,0
Massachusetts,2021,35,0,0,727,0
Michigan,2021,35,0,0,472,0
Minnesota,2021,35,1,1,1612,2
Mississippi,2021,35,0,0,13,0
Missouri,2021,35,0,0,1113,0
Montana,2021,35,0,0,1300,0
Nebraska,2021,35,0,0,186,0
New Mexico,2021,35,0,0,3969,0
New York,2021,35,1,0,4156,1
North Carolina,2021,35,0,0,158,0
Ohio,2021,35,0,0,1182,0
Oklahoma,2021,35,0,0,757,0
Oregon,2021,35,1,0,3463,1
Pennsylvania,2021,35,0,0,525,0
South Carolina,2021,35,2,1,188,3
South Dakota,2021,35,0,0,557,0
Tennessee,2021,35,0,0,34,0
Texas,2021,35,5,4,4773,9
Vermont,2021,35,0,0,156,0
Virginia,2021,35,0,0,396,0
Washington,2021,35,0,0,842,0
West Virginia,2021,35,0,1,2044,1
Wisconsin,2021,35,0,2,3473,2
Alabama,2021,36,0,0,81,0
Arizona,2021,36,0,0,434,0
Arkansas,2021,36,0,0,247,0
California,2021,36,3,2,1725,5
Colorado,2021,36,0,0,863,0
Connecticut,2021,36,0,0,378,0
Florida,2021,36,0,0,111,0
Georgia,2021,36,0,0,587,0
Illinois,2021,36,0,0,342,0
Indiana,2021,36,0,0,401,0
Iowa,2021,36,0,0,1310,0
Kansas,2021,36,0,0,134,0
Kentucky,2021,36,0,0,509,0
Louisiana,2021,36,0,0,83,0
Maine,2021,36,0,0,261,0
Maryland,2021,36,0,0,541,0
Massachusetts,2021,36,0,0,708,0
Michigan,2021,36,0,0,524,0
Minnesota,2021,36,0,0,1409,0
Missouri,2021,36,0,0,1153,0
Montana,2021,36,0,0,744,0
Nebraska,2021,36,0,0,192,0
New York,2021,36,1,0,4012,1
North Carolina,2021,36,0,0,152,0
Ohio,2021,36,1,0,1361,1
Oklahoma,2021,36,0,0,704,0
Oregon,2021,36,0,0,3424,0
Pennsylvania,2021,36,0,0,578,0
South Carolina,2021,36,0,0,234,0
South Dakota,2021,36,0,0,1061,0
Tennessee,2021,36,0,0,46,0
Texas,2021,36,5,5,4133,10
Vermont,2021,36,0,0,73,0
Virginia,2021,36,0,0,391,0
Washington,2021,36,1,0,818,1
West Virginia,2021,36,0,0,1982,0
Wisconsin,2021,36,0,2,4450,2
Alabama,2021,37,0,0,198,0
Arizona,2021,37,0,0,424,0
Arkansas,2021,37,0,0,246,0
California,2021,37,0,1,1723,1
Colorado,2021,37,0,0,858,0
Connecticut,2021,37,1,0,437,1
Florida,2021,37,1,0,89,1
Georgia,2021,37,3,1,643,4
Illinois,2021,37,0,0,357,0
Indiana,2021,37,0,0,434,0
Iowa,2021,37,0,0,1607,0
Kansas,2021,37,0,0,158,0
Kentucky,2021,37,0,0,1284,0
Louisiana,2021,37,0,0,91,0
Maine,2021,37,0,0,254,0
Maryland,2021,37,1,0,765,1
Massachusetts,2021,37,0,0,786,0
Michigan,2021,37,0,0,656,0
Minnesota,2021,37,0,0,1589,0
Mississippi,2021,37,0,0,15,0
Missouri,2021,37,0,1,1145,1
Montana,2021,37,0,0,654,0
Nebraska,2021,37,0,0,166,0
New Mexico,2021,37,0,3,3186,3
New York,2021,37,1,1,4412,2
North Carolina,2021,37,1,0,155,1
Ohio,2021,37,0,0,1440,0
Oklahoma,2021,37,0,0,660,0
Oregon,2021,37,0,1,3453,1
Pennsylvania,2021,37,0,0,635,0
South Carolina,2021,37,0,1,299,1
South Dakota,2021,37,0,2,1156,2
Tennessee,2021,37,0,0,45,0
Texas,2021,37,1,1,4022,2
Vermont,2021,37,0,1,78,1
Virginia,2021,37,1,0,440,1
Washington,2021,37,0,0,899,0
West Virginia,2021,37,0,0,1868,0
Wisconsin,2021,37,1,0,5458,1
Alabama,2021,38,0,0,165,0
Arizona,2021,38,0,0,448,0
Arkansas,2021,38,0,0,231,0
California,2021,38,1,2,1368,3
Colorado,2021,38,0,0,855,0
Connecticut,2021,38,0,0,535,0
Florida,2021,38,0,0,228,0
Georgia,2021,38,0,1,629,1
Illinois,2021,38,0,1,272,1
Indiana,2021,38,0,0,366,0
Iowa,2021,38,0,0,939,0
Kansas,2021,38,0,0,157,0
Kentucky,2021,38,0,0,1415,0
Louisiana,2021,38,0,0,109,0
Maine,2021,38,0,0,248,0
Maryland,2021,38,0,0,814,0
Massachusetts,2021,38,0,0,917,0
Michigan,2021,38,0,0,681,0
Minnesota,2021,38,2,2,1860,4
Mississippi,2021,38,0,1,31,1
Missouri,2021,38,0,0,1101,0
Montana,2021,38,0,0,537,0
Nebraska,2021,38,0,0,178,0
New Mexico,2021,38,0,0,3022,0
New York,2021,38,0,0,4822,0
North Carolina,2021,38,0,0,138,0
Ohio,2021,38,3,1,1250,4
Oklahoma,2021,38,0,0,660,0
Oregon,2021,38,0,0,3570,0
Pennsylvania,2021,38,1,0,651,1
South Carolina,2021,38,0,1,212,1
South Dakota,2021,38,0,1,1193,1
Tennessee,2021,38,0,0,36,0
Texas,2021,38,3,5,3785,8
Vermont,2021,38,0,0,88,0
Virginia,2021,38,2,1,430,3
Washington,2021,38,0,0,992,0
West Virginia,2021,38,0,0,1692,0
Wisconsin,2021,38,0,1,3204,1
Alabama,2021,39,0,0,199,0
Arizona,2021,39,3,1,443,4
Arkansas,2021,39,0,0,223,0
California,2021,39,4,2,1530,6
Colorado,2021,39,0,0,926,0
Connecticut,2021,39,1,0,535,1
Florida,2021,39,2,0,243,2
Georgia,2021,39,2,5,740,7
Illinois,2021,39,0,0,251,0
Indiana,2021,39,0,0,467,0
Iowa,2021,39,0,0,762,0
Kansas,2021,39,0,0,166,0
Kentucky,2021,39,0,0,1352,0
Louisiana,2021,39,0,0,106,0
Maine,2021,39,0,0,291,0
Maryland,2021,39,0,0,832,0
Massachusetts,2021,39,0,1,1145,1
Michigan,2021,39,0,0,739,0
Minnesota,2021,39,6,0,1931,6
Mississippi,2021,39,0,0,32,0
Missouri,2021,39,0,1,1150,1
Montana,2021,39,0,0,474,0
Nebraska,2021,39,0,0,168,0
New Mexico,2021,39,1,0,3027,1
New York,2021,39,2,1,4936,3
North Carolina,2021,39,0,0,115,0
Ohio,2021,39,1,0,1617,1
Oklahoma,2021,39,0,0,609,0
Oregon,2021,39,0,0,3242,0
Pennsylvania,2021,39,0,1,646,1
South Carolina,2021,39,0,0,182,0
South Dakota,2021,39,1,0,1592,1
Tennessee,2021,39,0,0,26,0
Texas,2021,39,3,6,3777,9
Vermont,2021,39,0,1,106,1
Virginia,2021,39,0,0,469,0
Washington,2021,39,0,0,1001,0
West Virginia,2021,39,0,1,1561,1
Wisconsin,2021,39,2,2,5779,4
Alabama,2021,40,0,0,142,0
Arizona,2021,40,0,0,469,0
Arkansas,2021,40,0,0,231,0
California,2021,40,6,5,1888,11
Colorado,2021,40,0,0,1106,0
Connecticut,2021,40,1,0,551,1
Florida,2021,40,1,1,650,2
Georgia,2021,40,3,4,921,7
Illinois,2021,40,1,0,285,1
Indiana,2021,40,0,0,464,0
Iowa,2021,40,0,1,1153,1
Kansas,2021,40,0,0,149,0
Kentucky,2021,40,0,0,1211,0
Louisiana,2021,40,0,0,193,0
Maine,2021,40,0,0,304,0
Maryland,2021,40,1,2,629,3
Massachusetts,2021,40,0,1,1140,1
Michigan,2021,40,0,0,249,0
Minnesota,2021,40,3,1,1715,4
Mississippi,2021,40,0,0,36,0
Missouri,2021,40,0,0,1185,0
Montana,2021,40,0,0,463,0
Nebraska,2021,40,0,0,190,0
New Mexico,2021,40,1,0,3101,1
New York,2021,40,3,2,4913,5
Ohio,2021,40,1,0,1549,1
Oklahoma,2021,40,0,0,595,0
Oregon,2021,40,0,0,3428,0
Pennsylvania,2021,40,0,0,567,0
South Carolina,2021,40,4,2,207,6
South Dakota,2021,40,1,2,1460,3
Tennessee,2021,40,0,0,38,0
Texas,2021,40,4,5,7558,9
Vermont,2021,40,0,0,76,0
Virginia,2021,40,0,0,437,0
Washington,2021,40,0,0,1332,0
West Virginia,2021,40,0,0,1470,0
Wisconsin,2021,40,8,9,6560,17
Alabama,2021,41,0,0,531,0
Arizona,2021,41,0,0,427,0
Arkansas,2021,41,0,1,222,1
California,2021,41,7,4,2297,11
Colorado,2021,41,0,0,925,0
Connecticut,2021,41,0,0,640,0
Florida,2021,41,0,1,609,1
Georgia,2021,41,0,6,982,6
Idaho,2021,41,0,0,47,0
Illinois,2021,41,1,1,216,2
Indiana,2021,41,0,0,409,0
Iowa,2021,41,0,0,716,0
Kansas,2021,41,0,0,148,0
Kentucky,2021,41,0,0,1173,0
Louisiana,2021,41,0,1,239,1
Maine,2021,41,0,0,299,0
Maryland,2021,41,0,0,649,0
Massachusetts,2021,41,0,1,1125,1
Michigan,2021,41,0,0,209,0
Minnesota,2021,41,1,1,1433,2
Mississippi,2021,41,0,0,25,0
Missouri,2021,41,0,0,1420,0
Montana,2021,41,0,1,563,1
Nebraska,2021,41,0,0,209,0
New Mexico,2021,41,1,0,3153,1
New York,2021,41,4,2,4537,6
Ohio,2021,41,3,3,1225,6
Oklahoma,2021,41,0,0,625,0
Oregon,2021,41,0,0,3744,0
Pennsylvania,2021,41,0,0,540,0
South Carolina,2021,41,1,1,237,2
South Dakota,2021,41,0,1,1392,1
Tennessee,2021,41,0,0,31,0
Texas,2021,41,2,4,4399,6
Vermont,2021,41,0,0,120,0
Virginia,2021,41,0,1,436,1
Washington,2021,41,0,0,1533,0
West Virginia,2021,41,2,1,1548,3
Wisconsin,2021,41,2,2,6228,4
Alabama,2021,42,0,0,173,0
Arizona,2021,42,0,0,395,0
Arkansas,2021,42,0,2,249,2
California,2021,42,5,1,2346,6
Colorado,2021,42,1,0,1637,1
Connecticut,2021,42,0,0,679,0
Florida,2021,42,1,0,658,1
Georgia,2021,42,0,4,1271,4
Idaho,2021,42,0,0,107,0
Illinois,2021,42,0,0,219,0
Indiana,2021,42,0,0,435,0
Iowa,2021,42,0,0,1109,0
Kansas,2021,42,0,0,143,0
Kentucky,2021,42,0,0,1134,0
Louisiana,2021,42,1,0,204,1
Maine,2021,42,0,0,300,0
Maryland,2021,42,0,0,596,0
Massachusetts,2021,42,0,1,966,1
Michigan,2021,42,0,0,245,0
Minnesota,2021,42,2,0,1413,2
Mississippi,2021,42,0,0,32,0
Missouri,2021,42,1,1,1718,2
Montana,2021,42,0,0,733,0
Nebraska,2021,42,0,0,238,0
New Mexico,2021,42,0,0,3939,0
New York,2021,42,2,4,4535,6
Ohio,2021,42,0,3,1226,3
Oklahoma,2021,42,0,0,717,0
Oregon,2021,42,0,2,3774,2
Pennsylvania,2021,42,0,0,694,0
South Carolina,2021,42,0,0,280,0
South Dakota,2021,42,0,1,1170,1
Tennessee,2021,42,0,0,30,0
Texas,2021,42,4,10,4446,14
Vermont,2021,42,0,0,194,0
Virginia,2021,42,0,0,496,0
Washington,2021,42,0,0,1506,0
West Virginia,2021,42,0,1,1533,1
Wisconsin,2021,42,7,9,6190,16
Alabama,2021,43,1,1,291,2
Arizona,2021,43,0,0,462,0
Arkansas,2021,43,0,0,266,0
California,2021,43,19,2,5664,21
Colorado,2021,43,1,1,1136,2
Connecticut,2021,43,3,0,642,3
Florida,2021,43,4,0,764,4
Georgia,2021,43,5,7,1396,12
Idaho,2021,43,0,0,57,0
Illinois,2021,43,2,0,234,2
Indiana,2021,43,0,1,392,1
Iowa,2021,43,0,0,1110,0
Kansas,2021,43,0,0,158,0
Kentucky,2021,43,1,0,1153,1
Louisiana,2021,43,1,1,166,2
Maine,2021,43,0,0,274,0
Maryland,2021,43,40,0,622,40
Massachusetts,2021,43,0,0,845,0
Michigan,2021,43,0,0,414,0
Minnesota,2021,43,2,0,1488,2
Mississippi,2021,43,0,1,39,1
Missouri,2021,43,0,2,1747,2
Montana,2021,43,0,0,724,0
Nebraska,2021,43,0,0,217,0
New Mexico,2021,43,0,1,3232,1
New York,2021,43,1,2,4825,3
Ohio,2021,43,3,1,1242,4
Oklahoma,2021,43,1,0,786,1
Oregon,2021,43,1,3,4076,4
Pennsylvania,2021,43,1,0,563,1
South Carolina,2021,43,0,0,232,0
South Dakota,2021,43,0,0,1203,0
Tennessee,2021,43,1,0,27,1
Texas,2021,43,5,7,4608,12
Vermont,2021,43,0,0,137,0
Virginia,2021,43,1,0,493,1
Washington,2021,43,1,1,1621,2
West Virginia,2021,43,0,0,1289,0
Wisconsin,2021,43,3,2,6208,5
Alabama,2021,44,2,1,490,3
Arizona,2021,44,0,0,423,0
Arkansas,2021,44,0,0,24,0
California,2021,44,23,4,5884,27
Colorado,2021,44,0,0,1743,0
Connecticut,2021,44,3,0,721,3
Florida,2021,44,10,0,849,10
Georgia,2021,44,10,9,1510,19
Idaho,2021,44,0,0,154,0
Illinois,2021,44,0,0,300,0
Indiana,2021,44,1,0,442,1
Iowa,2021,44,0,0,1255,0
Kansas,2021,44,0,0,194,0
Kentucky,2021,44,1,0,1249,1
Louisiana,2021,44,1,0,204,1
Maine,2021,44,0,0,286,0
Maryland,2021,44,1,0,628,1
Massachusetts,2021,44,4,0,957,4
Michigan,2021,44,3,0,429,3
Minnesota,2021,44,5,1,1785,6
Mississippi,2021,44,0,0,34,0
Missouri,2021,44,1,0,1853,1
Montana,2021,44,3,0,894,3
Nebraska,2021,44,2,1,190,3
New Mexico,2021,44,0,1,3598,1
New York,2021,44,14,1,4981,15
Ohio,2021,44,2,0,1092,2
Oklahoma,2021,44,1,0,698,1
Oregon,2021,44,0,2,3969,2
Pennsylvania,2021,44,0,0,547,0
South Carolina,2021,44,5,1,260,6
South Dakota,2021,44,0,1,1339,1
Tennessee,2021,44,0,0,53,0
Texas,2021,44,2,3,4616,5
Vermont,2021,44,0,0,158,0
Virginia,2021,44,14,0,583,14
Washington,2021,44,0,0,1657,0
West Virginia,2021,44,0,0,1579,0
Wisconsin,2021,44,13,10,8085,23
Alabama,2021,45,0,0,568,0
Arizona,2021,45,0,1,403,1
Arkansas,2021,45,0,0,331,0
California,2021,45,33,1,6096,34
Colorado,2021,45,5,1,2314,6
Connecticut,2021,45,9,0,774,9
Florida,2021,45,20,1,901,21
Georgia,2021,45,29,9,1652,38
Idaho,2021,45,0,0,168,0
Illinois,2021,45,3,0,312,3
Indiana,2021,45,0,1,550,1
Iowa,2021,45,3,0,1265,3
Kansas,2021,45,0,0,179,0
Kentucky,2021,45,0,0,1359,0
Louisiana,2021,45,0,0,208,0
Maine,2021,45,3,0,310,3
Maryland,2021,45,0,0,679,0
Massachusetts,2021,45,35,1,1087,36
Michigan,2021,45,3,1,705,4
Minnesota,2021,45,4,0,3276,4
Mississippi,2021,45,0,0,49,0
Missouri,2021,45,4,0,1995,4
Montana,2021,45,1,0,800,1
Nebraska,2021,45,0,0,216,0
New Mexico,2021,45,3,2,3865,5
New York,2021,45,34,2,5471,36
Ohio,2021,45,16,1,1366,17
Oklahoma,2021,45,0,0,825,0
Oregon,2021,45,2,3,4080,5
Pennsylvania,2021,45,3,0,542,3
South Carolina,2021,45,14,0,467,14
South Dakota,2021,45,2,1,1394,3
Tennessee,2021,45,0,0,57,0
Texas,2021,45,25,2,5676,27
Vermont,2021,45,0,2,157,2
Virginia,2021,45,25,1,570,26
Washington,2021,45,1,4,1793,5
West Virginia,2021,45,1,1,1513,2
Wisconsin,2021,45,8,1,7973,9
Alabama,2021,46,1,1,754,2
Arizona,2021,46,1,0,451,1
Arkansas,2021,46,0,0,363,0
California,2021,46,46,4,5890,50
Colorado,2021,46,13,0,2375,13
Connecticut,2021,46,14,0,898,14
Florida,2021,46,13,1,933,14
Georgia,2021,46,32,8,1078,40
Idaho,2021,46,0,2,185,2
Illinois,2021,46,1,0,262,1
Indiana,2021,46,9,0,623,9
Iowa,2021,46,4,0,1295,4
Kansas,2021,46,0,0,185,0
Kentucky,2021,46,8,0,1389,8
Louisiana,2021,46,2,0,238,2
Maine,2021,46,4,0,387,4
Maryland,2021,46,1,0,998,1
Massachusetts,2021,46,27,1,1094,28
